"","e9-set3","e9-set5","e9-set6","e10-set2","e10-set3","e10-set5","e10-set6"
"ENSMUSG00000102762",0,2,4,6,3,1,0
"ENSMUSG00000010453",2686,3136,3233,4600,4340,3793,3575
"ENSMUSG00000098680",0,0,1,0,1,0,0
"ENSMUSG00000037432",213,227,237,260,216,211,213
"ENSMUSG00000001143",2092,2132,2363,2972,2727,2405,2558
"ENSMUSG00000037408",267,314,354,557,550,415,418
"ENSMUSG00000104316",0,0,0,2,0,1,2
"ENSMUSG00000106081",0,0,0,0,0,0,0
"ENSMUSG00000001138",645,644,715,853,901,752,717
"ENSMUSG00000102845",0,0,0,0,0,0,0
"ENSMUSG00000067653",90,66,68,109,116,92,127
"ENSMUSG00000109510",0,2,0,0,0,0,8
"ENSMUSG00000079610",296,289,300,450,421,364,366
"ENSMUSG00000026121",1469,1452,1488,1938,1896,1616,1540
"ENSMUSG00000087589",60,78,53,80,72,83,108
"ENSMUSG00000046337",13,15,9,50,40,36,42
"ENSMUSG00000089906",0,0,0,0,0,0,0
"ENSMUSG00000077939",0,0,0,0,0,0,0
"ENSMUSG00000061518",10573,7402,7285,9638,7657,10926,11028
"ENSMUSG00000037351",6792,6774,6895,8416,7426,6830,7031
"ENSMUSG00000102416",1,0,6,5,6,3,3
"ENSMUSG00000104237",0,0,0,0,0,0,0
"ENSMUSG00000026117",38,30,24,29,25,20,16
"ENSMUSG00000097291",0,0,0,0,0,0,0
"ENSMUSG00000026116",2024,2916,3084,3895,3974,3198,3052
"ENSMUSG00000103016",0,0,0,0,0,0,0
"ENSMUSG00000102930",0,1,0,0,1,0,0
"ENSMUSG00000103159",0,0,2,2,0,0,0
"ENSMUSG00000080054",1,1,0,0,0,0,0
"ENSMUSG00000050122",0,1,1,0,1,0,0
"ENSMUSG00000103603",0,0,0,0,0,0,0
"ENSMUSG00000026114",0,1,0,2,0,2,0
"ENSMUSG00000102231",0,0,0,0,0,0,0
"ENSMUSG00000026113",611,624,586,1068,1012,832,872
"ENSMUSG00000086064",0,0,0,0,0,0,0
"ENSMUSG00000102879",0,0,1,0,0,0,0
"ENSMUSG00000026112",5969,6115,6267,8563,7618,6223,6376
"ENSMUSG00000026111",1061,1017,949,1420,1306,1173,1102
"ENSMUSG00000026110",195,189,179,476,495,334,337
"ENSMUSG00000103948",0,0,0,0,0,1,1
"ENSMUSG00000087233",0,0,0,1,0,0,0
"ENSMUSG00000026090",172,152,159,309,254,239,235
"ENSMUSG00000089767",0,2,0,1,5,1,0
"ENSMUSG00000104365",0,0,0,0,0,0,0
"ENSMUSG00000102650",0,0,0,2,1,0,0
"ENSMUSG00000060771",333,265,256,439,412,287,354
"ENSMUSG00000097268",0,3,0,0,1,0,0
"ENSMUSG00000037216",150,159,161,285,224,193,183
"ENSMUSG00000026088",369,222,234,436,445,334,395
"ENSMUSG00000026087",1959,1663,1527,2591,2405,2081,2261
"ENSMUSG00000061584",0,0,0,0,1,0,1
"ENSMUSG00000087374",0,0,1,0,1,1,0
"ENSMUSG00000026085",0,0,1,0,0,0,0
"ENSMUSG00000089141",0,0,0,0,0,0,0
"ENSMUSG00000058407",2730,2048,2031,3077,2742,2600,2765
"ENSMUSG00000026083",10588,6610,6900,7559,6540,8751,8638
"ENSMUSG00000026082",919,1160,1079,1515,1498,1089,1160
"ENSMUSG00000103804",6,9,13,25,16,10,11
"ENSMUSG00000102716",0,0,0,0,0,0,0
"ENSMUSG00000037138",631,782,849,985,950,785,854
"ENSMUSG00000085391",0,1,4,2,2,0,1
"ENSMUSG00000085280",0,1,0,2,3,1,4
"ENSMUSG00000087131",0,0,0,1,4,1,2
"ENSMUSG00000102984",0,1,0,0,0,0,0
"ENSMUSG00000102541",0,0,0,0,0,0,0
"ENSMUSG00000103531",0,0,1,0,0,0,1
"ENSMUSG00000048814",235,177,212,331,312,265,309
"ENSMUSG00000026080",154,163,157,330,293,290,310
"ENSMUSG00000103647",0,0,0,0,0,0,0
"ENSMUSG00000102447",0,0,0,0,0,0,0
"ENSMUSG00000067604",0,0,0,0,0,0,0
"ENSMUSG00000026078",2986,2413,2723,3443,2954,2720,2717
"ENSMUSG00000103046",48,82,72,76,104,67,67
"ENSMUSG00000104188",0,0,0,0,0,0,0
"ENSMUSG00000103182",0,0,0,0,0,0,0
"ENSMUSG00000098833",0,0,0,0,0,0,0
"ENSMUSG00000026077",11,11,8,13,10,13,16
"ENSMUSG00000092553",0,0,0,0,0,0,0
"ENSMUSG00000092563",3,1,1,2,0,0,0
"ENSMUSG00000073702",19590,15224,14019,18981,14476,18598,18075
"ENSMUSG00000003134",387,531,491,840,788,658,597
"ENSMUSG00000102607",0,0,0,1,0,0,0
"ENSMUSG00000104827",0,1,0,0,0,0,0
"ENSMUSG00000065629",0,0,0,0,0,0,0
"ENSMUSG00000003135",1882,1609,1656,1726,1688,1780,1804
"ENSMUSG00000085894",30,37,42,49,51,64,64
"ENSMUSG00000077704",32,28,32,41,39,26,26
"ENSMUSG00000048234",1497,994,907,1329,1135,1430,1346
"ENSMUSG00000064936",0,2,4,2,1,4,1
"ENSMUSG00000102471",0,0,0,0,0,0,0
"ENSMUSG00000050967",19,10,9,4,9,29,18
"ENSMUSG00000097083",0,1,0,0,0,0,1
"ENSMUSG00000057173",35,57,44,74,69,47,50
"ENSMUSG00000091937",0,0,0,8,10,3,2
"ENSMUSG00000101634",0,0,1,0,0,1,0
"ENSMUSG00000026074",8294,9436,9905,14466,13294,11057,10830
"ENSMUSG00000102985",0,0,0,0,1,0,0
"ENSMUSG00000026073",8,6,8,3,3,8,6
"ENSMUSG00000097899",1,3,0,5,1,3,1
"ENSMUSG00000102975",0,1,0,0,1,0,0
"ENSMUSG00000026072",443,502,327,1117,860,806,863
"ENSMUSG00000103560",0,4,1,4,9,2,7
"ENSMUSG00000070942",83,86,79,168,166,161,178
"ENSMUSG00000103230",0,1,0,2,5,2,2
"ENSMUSG00000026069",3,1,1,4,2,2,6
"ENSMUSG00000026070",0,0,1,0,0,0,0
"ENSMUSG00000026068",5,1,0,12,10,6,7
"ENSMUSG00000104441",0,0,0,0,0,0,0
"ENSMUSG00000026065",0,0,0,0,0,0,0
"ENSMUSG00000102676",0,0,0,0,0,0,0
"ENSMUSG00000026062",2,1,2,0,0,3,0
"ENSMUSG00000103679",0,0,0,0,0,0,0
"ENSMUSG00000103270",0,0,0,1,1,1,5
"ENSMUSG00000041945",36,38,36,43,50,29,57
"ENSMUSG00000079588",265,232,219,568,569,375,408
"ENSMUSG00000094136",0,0,0,0,0,0,0
"ENSMUSG00000104072",0,0,0,0,0,0,0
"ENSMUSG00000100185",0,0,0,0,0,0,0
"ENSMUSG00000100832",3,1,1,0,0,0,3
"ENSMUSG00000100178",0,0,0,0,0,1,0
"ENSMUSG00000101877",0,0,0,0,0,0,0
"ENSMUSG00000053640",0,0,0,0,1,0,0
"ENSMUSG00000101919",0,0,0,0,0,0,0
"ENSMUSG00000101299",0,0,0,0,0,0,2
"ENSMUSG00000100180",0,0,0,0,0,0,0
"ENSMUSG00000103106",0,0,0,0,0,1,0
"ENSMUSG00000060424",15,0,1,0,1,6,14
"ENSMUSG00000104199",0,0,0,0,0,0,0
"ENSMUSG00000093436",1,0,0,0,0,0,1
"ENSMUSG00000045515",110,22,24,22,22,59,82
"ENSMUSG00000097063",1,3,0,2,5,2,1
"ENSMUSG00000099784",1,0,0,0,0,0,0
"ENSMUSG00000060679",2042,1600,1453,2538,2204,2022,2078
"ENSMUSG00000077448",0,0,0,0,0,0,0
"ENSMUSG00000041907",66,57,53,88,77,68,89
"ENSMUSG00000089088",0,0,0,0,0,0,0
"ENSMUSG00000070939",917,1127,1086,1717,1499,1248,1168
"ENSMUSG00000100269",0,0,2,0,0,0,0
"ENSMUSG00000041878",7,9,12,8,13,4,7
"ENSMUSG00000010290",1228,1207,1268,1831,1632,1284,1330
"ENSMUSG00000008136",3975,3564,3766,4599,4244,3859,4203
"ENSMUSG00000094497",7,3,14,5,2,4,8
"ENSMUSG00000099576",4,0,1,1,1,2,2
"ENSMUSG00000099694",0,0,0,0,0,0,0
"ENSMUSG00000101923",0,0,0,0,0,0,0
"ENSMUSG00000066877",1381,1287,1116,2152,2014,1777,1745
"ENSMUSG00000103422",0,0,0,0,0,0,0
"ENSMUSG00000103945",5,22,29,41,49,26,22
"ENSMUSG00000026051",7,3,6,6,3,3,15
"ENSMUSG00000100764",1,1,3,1,3,0,0
"ENSMUSG00000100635",0,1,2,3,2,1,2
"ENSMUSG00000100480",4,1,0,4,2,3,5
"ENSMUSG00000057363",1023,845,684,1449,1317,1141,1121
"ENSMUSG00000090243",9,2,3,2,0,5,4
"ENSMUSG00000100701",6,4,3,5,7,4,5
"ENSMUSG00000101395",0,0,0,0,0,0,0
"ENSMUSG00000088848",0,0,0,0,0,0,0
"ENSMUSG00000095757",0,0,0,0,0,0,0
"ENSMUSG00000041763",3327,3095,3323,4990,4729,3738,4070
"ENSMUSG00000047343",3,5,4,10,7,6,11
"ENSMUSG00000090106",0,0,0,0,0,0,0
"ENSMUSG00000091844",11,8,16,19,21,10,12
"ENSMUSG00000026049",1591,1009,1093,1456,1244,1114,1202
"ENSMUSG00000101104",0,0,0,0,0,0,0
"ENSMUSG00000026047",1637,1465,1573,2317,2036,1720,1945
"ENSMUSG00000041684",860,728,702,1251,1164,881,1055
"ENSMUSG00000026048",709,809,786,1179,1046,824,839
"ENSMUSG00000046828",0,0,0,0,0,0,0
"ENSMUSG00000089703",0,0,0,0,0,0,0
"ENSMUSG00000100966",0,0,0,0,0,0,0
"ENSMUSG00000100769",0,0,0,0,0,0,0
"ENSMUSG00000101567",2,0,1,2,2,1,1
"ENSMUSG00000056870",592,460,416,1252,1083,867,931
"ENSMUSG00000102319",8,0,0,1,1,2,0
"ENSMUSG00000089877",1,0,0,0,1,0,1
"ENSMUSG00000101701",0,2,0,0,2,1,0
"ENSMUSG00000103071",0,0,0,2,0,0,0
"ENSMUSG00000100434",0,0,0,0,0,0,0
"ENSMUSG00000100013",0,0,0,0,0,0,0
"ENSMUSG00000101251",0,0,0,0,0,0,0
"ENSMUSG00000101937",1,0,0,0,0,0,0
"ENSMUSG00000026043",4486,4308,3002,16933,16156,12670,13154
"ENSMUSG00000105211",0,0,0,0,0,0,0
"ENSMUSG00000026042",2047,2032,1858,6020,5618,4163,4095
"ENSMUSG00000104476",9,1,0,5,6,3,5
"ENSMUSG00000100218",0,0,0,0,1,0,0
"ENSMUSG00000100361",1,0,1,0,0,2,2
"ENSMUSG00000100894",0,0,0,0,0,0,0
"ENSMUSG00000095121",0,0,0,0,0,0,0
"ENSMUSG00000065255",0,1,0,0,0,0,0
"ENSMUSG00000100843",0,0,0,0,0,0,0
"ENSMUSG00000087764",0,0,0,0,0,0,0
"ENSMUSG00000025995",2322,2145,2098,2726,2505,2192,2099
"ENSMUSG00000099850",0,0,1,0,0,0,0
"ENSMUSG00000084817",215,48,58,71,52,101,204
"ENSMUSG00000098549",0,0,0,0,0,0,0
"ENSMUSG00000099381",1,0,0,1,0,0,0
"ENSMUSG00000025993",123,107,67,373,311,275,321
"ENSMUSG00000099946",0,0,0,0,0,0,0
"ENSMUSG00000070896",0,0,0,0,0,0,0
"ENSMUSG00000090682",0,0,0,0,0,0,0
"ENSMUSG00000044457",0,0,0,0,0,0,0
"ENSMUSG00000099432",1,0,0,0,0,0,0
"ENSMUSG00000041144",202,336,277,600,625,444,498
"ENSMUSG00000101262",5,0,4,4,1,6,7
"ENSMUSG00000101337",35,27,22,40,27,21,30
"ENSMUSG00000025986",3314,4100,4266,6033,5376,4440,4588
"ENSMUSG00000100213",54,19,16,34,24,51,34
"ENSMUSG00000103129",0,0,0,1,0,0,0
"ENSMUSG00000100160",1,1,1,1,2,1,3
"ENSMUSG00000101921",0,0,0,0,0,0,0
"ENSMUSG00000101447",0,0,0,0,0,0,0
"ENSMUSG00000081185",2,0,0,0,0,0,1
"ENSMUSG00000103246",0,2,1,0,0,0,0
"ENSMUSG00000098876",0,0,0,0,0,0,0
"ENSMUSG00000100530",0,0,0,0,0,0,0
"ENSMUSG00000104067",0,0,0,0,0,0,2
"ENSMUSG00000100033",12,7,3,7,4,8,13
"ENSMUSG00000094968",1,0,0,0,0,0,0
"ENSMUSG00000088017",0,0,0,0,0,0,0
"ENSMUSG00000101996",0,0,0,0,0,0,0
"ENSMUSG00000096973",0,0,0,0,0,0,0
"ENSMUSG00000064943",0,0,0,0,0,0,0
"ENSMUSG00000100866",0,0,0,0,0,0,0
"ENSMUSG00000101721",0,0,0,0,0,0,0
"ENSMUSG00000099376",0,0,0,0,0,0,0
"ENSMUSG00000097883",0,0,0,0,0,0,0
"ENSMUSG00000092790",0,0,0,0,0,0,0
"ENSMUSG00000099698",0,0,0,0,0,0,0
"ENSMUSG00000099454",0,0,0,0,0,0,0
"ENSMUSG00000051616",0,0,0,0,0,0,0
"ENSMUSG00000099627",0,0,0,0,0,0,0
"ENSMUSG00000099577",0,0,0,0,0,0,0
"ENSMUSG00000099882",0,0,0,0,0,0,0
"ENSMUSG00000101760",0,0,0,0,0,0,0
"ENSMUSG00000099608",0,0,0,0,0,0,0
"ENSMUSG00000099864",0,0,0,0,0,0,0
"ENSMUSG00000098249",0,0,0,0,0,0,0
"ENSMUSG00000100451",0,0,0,0,0,0,0
"ENSMUSG00000099941",0,0,0,0,0,0,0
"ENSMUSG00000084531",0,0,0,0,0,0,0
"ENSMUSG00000100816",0,0,0,0,0,0,0
"ENSMUSG00000026109",49,54,46,90,82,81,104
"ENSMUSG00000100671",0,0,0,0,0,0,0
"ENSMUSG00000092906",0,0,0,0,0,0,0
"ENSMUSG00000101242",6,3,1,0,4,5,0
"ENSMUSG00000099924",1,4,2,10,14,6,6
"ENSMUSG00000099625",0,0,0,1,0,0,0
"ENSMUSG00000101799",4,1,2,2,2,9,7
"ENSMUSG00000045954",1915,1466,1037,6174,5414,3623,4116
"ENSMUSG00000099741",1,2,1,3,0,1,0
"ENSMUSG00000101702",0,0,0,0,0,0,0
"ENSMUSG00000026107",1294,1039,1152,1211,1182,927,970
"ENSMUSG00000099413",3,5,1,2,1,0,0
"ENSMUSG00000103424",0,1,0,0,0,0,0
"ENSMUSG00000101741",3,0,2,3,0,0,3
"ENSMUSG00000018417",2780,2757,3040,4330,4109,3144,3128
"ENSMUSG00000101724",0,2,0,0,0,1,5
"ENSMUSG00000100313",0,0,0,0,0,1,0
"ENSMUSG00000100696",0,0,1,0,0,0,0
"ENSMUSG00000099135",2,0,0,0,0,0,0
"ENSMUSG00000072324",1,0,0,0,4,0,0
"ENSMUSG00000062939",17,9,5,38,38,36,44
"ENSMUSG00000101628",0,0,0,0,2,3,3
"ENSMUSG00000078291",0,0,0,2,0,0,0
"ENSMUSG00000109599",3,4,7,9,4,6,10
"ENSMUSG00000026104",545,363,334,992,1023,792,844
"ENSMUSG00000099569",0,0,0,0,0,0,0
"ENSMUSG00000026103",4189,3156,3056,6573,6103,4917,5230
"ENSMUSG00000099648",0,0,0,0,0,0,0
"ENSMUSG00000065192",0,0,0,0,0,0,0
"ENSMUSG00000002881",2656,2514,2446,3809,3314,2781,3050
"ENSMUSG00000097833",6,1,2,4,5,1,5
"ENSMUSG00000101501",0,0,1,4,5,3,0
"ENSMUSG00000100120",0,5,1,4,3,4,0
"ENSMUSG00000099878",1,3,2,0,1,1,2
"ENSMUSG00000100007",3,4,3,2,0,4,5
"ENSMUSG00000043015",420,382,355,531,509,465,433
"ENSMUSG00000103630",1,0,1,1,2,0,0
"ENSMUSG00000041439",218,159,119,463,438,351,328
"ENSMUSG00000100302",0,0,0,0,0,0,0
"ENSMUSG00000100230",0,0,0,0,1,0,0
"ENSMUSG00000026102",386,409,345,716,618,535,568
"ENSMUSG00000041426",1346,915,978,1565,1364,1316,1517
"ENSMUSG00000089802",0,0,0,0,0,0,0
"ENSMUSG00000043629",39,27,21,24,23,34,20
"ENSMUSG00000026100",20,10,11,57,37,30,40
"ENSMUSG00000089334",0,0,0,0,0,0,0
"ENSMUSG00000060715",4,8,4,7,5,9,6
"ENSMUSG00000026098",438,467,362,715,607,468,529
"ENSMUSG00000100763",3,1,4,6,1,4,8
"ENSMUSG00000026097",1171,895,940,1479,1142,1185,1255
"ENSMUSG00000100679",0,2,5,4,5,2,3
"ENSMUSG00000026096",617,625,683,976,873,712,803
"ENSMUSG00000099913",30,0,12,16,15,11,21
"ENSMUSG00000101838",1,0,3,0,1,1,1
"ENSMUSG00000026095",652,535,445,756,707,707,731
"ENSMUSG00000100267",0,0,0,0,0,0,0
"ENSMUSG00000099450",0,0,0,0,0,0,0
"ENSMUSG00000100069",0,0,0,0,0,0,0
"ENSMUSG00000096141",54,41,31,54,40,35,67
"ENSMUSG00000092657",2,0,0,0,0,0,0
"ENSMUSG00000026094",820,627,650,1105,1013,767,871
"ENSMUSG00000102405",0,0,0,0,0,0,0
"ENSMUSG00000042807",753,1000,1001,1653,1463,1085,1004
"ENSMUSG00000098443",0,0,0,0,0,0,0
"ENSMUSG00000087949",0,0,0,0,0,0,0
"ENSMUSG00000102868",0,0,0,1,1,0,0
"ENSMUSG00000094013",0,0,0,1,0,0,0
"ENSMUSG00000025983",43,64,70,53,55,50,54
"ENSMUSG00000041303",1328,1105,1098,1779,1618,1295,1377
"ENSMUSG00000109809",0,0,0,1,0,0,2
"ENSMUSG00000073678",1081,1165,1329,1628,1380,1203,1188
"ENSMUSG00000104136",1,1,2,3,1,0,0
"ENSMUSG00000101130",0,0,0,0,0,0,0
"ENSMUSG00000052331",461,494,444,1153,1081,794,783
"ENSMUSG00000101674",0,1,0,3,3,2,1
"ENSMUSG00000102503",0,1,0,7,3,0,0
"ENSMUSG00000089245",0,0,0,0,0,0,0
"ENSMUSG00000102642",0,0,0,0,0,0,0
"ENSMUSG00000025982",10045,9760,9639,14830,14333,11245,11904
"ENSMUSG00000103030",3,2,1,13,5,5,8
"ENSMUSG00000025981",732,469,546,780,726,692,714
"ENSMUSG00000101122",12,15,13,20,18,17,12
"ENSMUSG00000025980",39286,31232,30545,45685,42199,36964,40759
"ENSMUSG00000073676",8788,7685,7617,9077,8237,8383,8795
"ENSMUSG00000100736",0,2,1,0,0,1,1
"ENSMUSG00000089670",1,3,3,2,2,0,2
"ENSMUSG00000025979",3491,2231,2371,4113,3524,3132,3257
"ENSMUSG00000061863",0,0,0,3,0,1,4
"ENSMUSG00000025978",130,118,96,285,263,183,179
"ENSMUSG00000097649",42,16,19,30,14,27,36
"ENSMUSG00000046994",794,949,848,1340,1244,1076,920
"ENSMUSG00000025977",25,15,8,11,5,1,6
"ENSMUSG00000100215",169,36,33,96,90,102,124
"ENSMUSG00000101945",1,0,0,0,0,0,0
"ENSMUSG00000101085",0,0,0,0,0,0,0
"ENSMUSG00000038349",117,149,85,242,238,199,188
"ENSMUSG00000102145",7,4,7,19,10,9,10
"ENSMUSG00000100309",0,0,0,0,0,0,0
"ENSMUSG00000102831",0,0,0,0,0,0,0
"ENSMUSG00000099950",0,0,0,0,0,0,0
"ENSMUSG00000102491",0,0,0,0,0,0,0
"ENSMUSG00000100372",0,0,0,0,0,0,0
"ENSMUSG00000100944",1,0,0,1,0,1,1
"ENSMUSG00000101332",0,0,0,0,0,0,0
"ENSMUSG00000045336",0,0,0,0,0,0,0
"ENSMUSG00000038331",92,76,74,39,52,92,90
"ENSMUSG00000087022",10,14,5,5,8,8,12
"ENSMUSG00000104310",0,0,0,0,0,0,0
"ENSMUSG00000094128",0,0,0,0,0,0,0
"ENSMUSG00000099945",0,0,0,0,0,0,0
"ENSMUSG00000101429",0,0,3,0,0,1,1
"ENSMUSG00000101129",0,0,0,0,0,0,0
"ENSMUSG00000097519",10,49,45,70,59,77,39
"ENSMUSG00000038323",301,251,228,495,381,369,428
"ENSMUSG00000048495",527,359,358,481,479,411,446
"ENSMUSG00000025971",1018,657,715,936,849,782,924
"ENSMUSG00000077776",0,0,0,0,0,0,0
"ENSMUSG00000088353",0,0,0,0,0,0,0
"ENSMUSG00000101826",0,0,0,0,0,0,0
"ENSMUSG00000102685",0,0,0,0,0,0,0
"ENSMUSG00000101151",1,0,2,0,0,0,0
"ENSMUSG00000038305",587,631,566,1154,980,891,875
"ENSMUSG00000091283",0,0,0,0,0,1,0
"ENSMUSG00000054770",426,397,360,553,556,460,440
"ENSMUSG00000026039",1216,884,932,1289,1251,1024,1144
"ENSMUSG00000063558",21,33,38,78,59,47,35
"ENSMUSG00000064294",1,1,6,3,5,3,0
"ENSMUSG00000089275",0,0,0,0,0,0,0
"ENSMUSG00000038242",525,642,637,390,358,369,372
"ENSMUSG00000089822",3,11,10,1,10,2,0
"ENSMUSG00000079554",1,2,1,2,1,2,3
"ENSMUSG00000103839",60,45,55,46,52,58,58
"ENSMUSG00000051223",14302,12856,12942,21368,18804,14935,16368
"ENSMUSG00000026034",3517,2320,2954,4289,4675,3888,4149
"ENSMUSG00000026035",786,604,555,817,700,679,735
"ENSMUSG00000026036",1078,993,955,1278,1217,1172,1261
"ENSMUSG00000026037",1825,1666,1846,2596,2328,1927,2006
"ENSMUSG00000094245",9,9,11,6,11,5,12
"ENSMUSG00000085054",32,22,15,19,28,22,18
"ENSMUSG00000038174",334,430,453,757,634,460,555
"ENSMUSG00000026032",2479,1657,1587,2587,2162,2284,2471
"ENSMUSG00000100202",0,0,0,0,0,0,0
"ENSMUSG00000099490",0,0,0,0,0,0,0
"ENSMUSG00000059647",19,4,15,36,34,23,15
"ENSMUSG00000047528",0,1,0,2,0,0,0
"ENSMUSG00000102059",9,2,4,12,1,5,7
"ENSMUSG00000101046",0,0,0,0,0,0,0
"ENSMUSG00000026031",811,656,654,1382,1248,1146,1149
"ENSMUSG00000100236",0,0,0,0,0,0,1
"ENSMUSG00000026029",645,586,412,1183,1108,862,1008
"ENSMUSG00000102719",5,3,1,2,6,3,3
"ENSMUSG00000099719",0,1,0,2,5,1,7
"ENSMUSG00000026028",3724,4245,4191,8728,7954,5775,6070
"ENSMUSG00000026027",486,415,410,759,688,628,655
"ENSMUSG00000047383",2,0,0,0,0,0,1
"ENSMUSG00000099752",0,0,0,0,0,0,0
"ENSMUSG00000072295",0,0,0,0,1,0,0
"ENSMUSG00000077616",0,0,0,0,0,0,0
"ENSMUSG00000038079",591,541,509,700,580,625,569
"ENSMUSG00000097573",21,42,36,44,37,31,37
"ENSMUSG00000079550",2,18,12,12,16,8,18
"ENSMUSG00000101586",20,8,2,15,17,7,9
"ENSMUSG00000099563",0,0,0,0,1,2,0
"ENSMUSG00000026024",1232,1452,1403,2620,2365,1731,1892
"ENSMUSG00000026023",6,7,6,5,8,7,6
"ENSMUSG00000099922",0,0,0,0,0,0,0
"ENSMUSG00000104502",0,1,1,0,0,0,0
"ENSMUSG00000041075",1241,1469,1552,1850,1291,1648,1617
"ENSMUSG00000097819",20,8,10,1,4,2,8
"ENSMUSG00000047361",1,2,0,3,0,2,2
"ENSMUSG00000099811",0,0,0,1,0,0,0
"ENSMUSG00000101409",0,0,0,0,0,0,0
"ENSMUSG00000026021",4655,2848,3066,4807,4155,3641,3960
"ENSMUSG00000089276",0,0,0,0,0,0,0
"ENSMUSG00000103821",10,13,10,17,17,11,15
"ENSMUSG00000101400",2,7,11,8,8,7,0
"ENSMUSG00000026020",7227,5642,5445,6965,5995,6038,6289
"ENSMUSG00000077345",2,4,10,8,2,13,4
"ENSMUSG00000077358",0,0,0,0,0,0,0
"ENSMUSG00000089512",4,5,3,10,11,3,6
"ENSMUSG00000089093",2,4,1,3,2,2,5
"ENSMUSG00000067336",2716,2958,2842,5602,4836,3953,3810
"ENSMUSG00000104052",0,0,2,0,0,6,0
"ENSMUSG00000103131",1,0,0,0,0,0,3
"ENSMUSG00000041040",740,683,600,1043,975,901,925
"ENSMUSG00000103696",0,5,0,2,0,0,0
"ENSMUSG00000100901",0,1,0,0,0,0,0
"ENSMUSG00000026018",17,11,5,9,12,20,21
"ENSMUSG00000026019",1658,1413,1412,1696,1663,1437,1615
"ENSMUSG00000026017",224,258,196,443,427,290,334
"ENSMUSG00000082609",9,1,5,1,1,6,6
"ENSMUSG00000073664",1130,1399,1348,2227,2046,1386,1465
"ENSMUSG00000100516",0,0,0,0,0,0,0
"ENSMUSG00000049439",1250,1032,1033,1597,1494,1397,1373
"ENSMUSG00000103822",2,0,1,5,4,2,1
"ENSMUSG00000026782",2967,3001,3040,4361,4189,3180,3471
"ENSMUSG00000026014",1795,2300,2490,3810,4024,2829,2866
"ENSMUSG00000081562",1,1,0,3,0,0,2
"ENSMUSG00000084400",0,0,0,0,3,0,0
"ENSMUSG00000082160",2,0,0,0,0,0,0
"ENSMUSG00000103215",0,0,0,1,1,0,3
"ENSMUSG00000088973",0,0,0,0,0,0,0
"ENSMUSG00000084151",0,0,0,0,0,0,0
"ENSMUSG00000101188",713,367,345,731,697,542,623
"ENSMUSG00000026012",3,1,0,10,2,10,8
"ENSMUSG00000086795",0,0,0,0,0,0,1
"ENSMUSG00000085965",0,1,0,0,0,0,0
"ENSMUSG00000104069",0,0,0,0,0,0,0
"ENSMUSG00000083118",0,0,0,0,0,0,0
"ENSMUSG00000083355",0,0,0,0,0,0,0
"ENSMUSG00000102549",0,1,0,0,0,0,0
"ENSMUSG00000026011",0,0,0,0,0,0,1
"ENSMUSG00000081382",8,3,2,8,2,12,11
"ENSMUSG00000080800",0,0,0,2,0,0,0
"ENSMUSG00000026009",2,4,7,7,6,7,13
"ENSMUSG00000102561",0,0,0,0,0,0,0
"ENSMUSG00000082804",0,0,0,1,0,0,0
"ENSMUSG00000082661",0,0,0,0,0,0,0
"ENSMUSG00000080785",0,0,0,0,0,0,0
"ENSMUSG00000100893",0,0,0,0,0,0,0
"ENSMUSG00000085248",0,1,0,1,0,2,0
"ENSMUSG00000085447",0,0,0,0,0,0,0
"ENSMUSG00000086408",0,0,0,0,0,0,0
"ENSMUSG00000089546",0,0,0,0,0,0,0
"ENSMUSG00000100965",0,0,0,0,0,0,0
"ENSMUSG00000102168",0,0,0,0,0,0,0
"ENSMUSG00000100381",0,0,0,0,0,0,0
"ENSMUSG00000086009",0,0,0,0,0,0,0
"ENSMUSG00000052062",273,337,296,705,643,450,456
"ENSMUSG00000103656",0,0,0,1,0,0,0
"ENSMUSG00000104402",3,0,0,0,0,0,0
"ENSMUSG00000104081",0,0,0,0,0,0,0
"ENSMUSG00000085842",0,1,0,1,5,1,0
"ENSMUSG00000103002",0,0,0,1,0,0,0
"ENSMUSG00000100344",0,0,0,0,0,0,0
"ENSMUSG00000101509",0,0,0,0,0,0,0
"ENSMUSG00000085019",1,0,0,0,2,0,1
"ENSMUSG00000102359",0,0,0,1,0,0,0
"ENSMUSG00000085400",2,0,0,1,0,0,2
"ENSMUSG00000100750",2,0,0,1,2,1,1
"ENSMUSG00000081950",0,0,0,0,0,0,0
"ENSMUSG00000084333",2,2,1,3,4,4,0
"ENSMUSG00000025969",1609,2474,3684,1931,1693,1760,1544
"ENSMUSG00000100811",0,0,0,0,2,0,0
"ENSMUSG00000103032",0,4,7,1,4,2,1
"ENSMUSG00000100426",2,0,0,8,4,2,8
"ENSMUSG00000040865",1098,1057,1096,1795,1663,1560,1471
"ENSMUSG00000104991",0,0,0,0,0,0,0
"ENSMUSG00000088953",0,0,0,0,0,0,0
"ENSMUSG00000081617",0,0,0,0,0,0,0
"ENSMUSG00000081429",0,1,0,0,0,0,0
"ENSMUSG00000084799",92,87,75,140,148,127,129
"ENSMUSG00000101599",162,159,144,237,223,187,155
"ENSMUSG00000025968",8740,7633,7036,15471,13740,10718,11548
"ENSMUSG00000077884",1,3,0,0,0,0,0
"ENSMUSG00000025967",18179,12091,11730,17762,14273,15861,17592
"ENSMUSG00000098850",0,0,0,0,0,0,0
